ID;URL;Titel;Beschreibung;Ort;sozioek;ereichbar_zug;phys;klima_umwelt;datentypen;Komm;Portaltyp;amsta;fachda;opendportal;geodatenportal;Ebene;Adresse_Herausgeber;Geodaten;lon;lat1;geprüft;Lizenz
316;https://www.geoportal.gkd-re.de/castrop-rauxel/casgeoportal;CasGeoportal;Das Geoportal der Stadt Castrop-Brauxel (CasGeoportal) ist ein Teil der städtischen Geodateninfrastruktur und dient zur zentralen Geodatenbereitstellung. Die Nutzungsbedingungen unterscheiden sich je nach Datensatz (teilweise auch Open Data). Beachten Sie dazu die jeweiligen Informationsseiten und Metadaten. (Stand 11.2.2019);Castop-Rauxel; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Europaplatz 1
44575 Castrop-Rauxel;ja;7.35901726504653;51.5492080251187; ; 
317;http://inspire-geoportal.ec.europa.eu;INSIPRE Geoportal;Überblick über  europaweite Verfügbarkeit von INSPIRE-Geodaten. Anhand von Metadaten können Datensätze recherchiert, visualisiert und heruntergealden werden.;Europa; ;JA; ; ;GML, XML; ;geoda; ; ; ;JA;international;Brüssel;ja;4.351697;50.8465572971084;1/7/2021;je nach Datensatz ausgewiesen
319;https://daten.diepholz.de/;Open Data Landkreis Diepholz;Offenes Datenportal des Landkreises Diepholz  (Stand 15.3.2019);Landkreis Diepholz;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Niedersachsenstr. 2, 49356 Diepholz;NA;8.35031060735052;52.5990692180065; ; 
320;https://opendata.potsdam.de/;Open Data-Portal der Landeshauptstadt Potsdam;Die Landeshauptstadt Potsdam veröffentlicht auf diesem Portal offene Daten, um die Transparenz der Verwaltung für Bürger zu erhöhen und die Weiterverarbeitung von Daten zu ermöglichen. (Stand 15.3.2019);Potsdam;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Friedrich-Ebert-Straße 79, 14469 Potsdam;NA;13.0940321627091;52.4597165162661; ; 
322;https://geoweb.diepholz.de/;GeoWeb Landkreis Diepholz;Geodatenportal des Landkreis Diepholz für Bürger, Fachleute und Mitarbeiter. Neben den verschiedenen Möglichkeiten der Kartendarstellung, steht ein große Anzahl der Daten auch zum Download zur Verfügung. (Stand 29.4.2019);Diepholz; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal; ;ja;8.45127426397322;52.636374513896; ; 
323;https://datenadler.de/;DatenAdler Land Brandenburg;Datenportal der Landesverwaltung Brandenburg (Stand 14.5.2019);Brandenburg;JA; ;JA;JA; ; ;odp; ; ;JA; ;regional;14467 Potsdam; ;13.1472981258629;52.3972767627251; ;Datenlizenz Deutschland - Namensnennung - Version 2.0
333;https://opendata.dresden.de;ODP-Dresden;Das Open Data Portal (ODP) der Landeshauptstadt Dresden  (Stand 11.9.2019);Dresden;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Dresden;NA;13.6076171709744;51.0179170302149; ; 
334;https://www.opengeodata.nrw.de/produkte/;OpenGeodata.NRW;OpenGeodata.NRW (https://www.opengeodata.nrw.de/produkte/) ist ursprünglich ein Nebenprodukt bei der Umsetzung der technischen Bereitstellung der Geobasisdaten des Landes NRW gewesen. Die Nachbildung der Downloadserver-Ablagestruktur in Form einer Webseite, was OpenGeodata.NRW im Grunde ist, ist in erster Linie für professionelle GIS-Nutzer gedacht. Der Zugriff auf die Verzeichnisstruktur via HTML, XML und JSON sowie auf die verfügbaren Einzeldateien soll einen automatisierten Abruf der jeweils aktuellsten Daten unterstützen.  (Stand 11.9.2019);NRW; ; ;JA; ; ; ;odp; ; ;JA;JA;regional;Berger Allee 25, 40213 Düsseldorf;NA;6.80604794314999;51.1354078602014; ; 
338;https://www.geodaten.sachsen.de/;Offene Geodaten des GeoSN;Digitale topographische Karten, Höhen- und Landschaftsmodelle, Luftbilder und Kataster von ganz Sachsen (Stand 11.9.2019);Sachsen; ; ;JA; ; ; ;geoda; ; ; ;JA;regional;Olbrichtplatz 3, 01099 Dresden;ja;13.7899005486448;51.1528112618516; ; 
339;https://www.o-p-r.info/mb3-opr/app.php/application/geoportal;Landkreis Ostprignitz-Ruppin;Geoportal Landkreis OPR (Stand 26.02.2020);Landkreis Ostprignitz-Ruppin; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;52.926, 12.81;ja;12.81;52.9259999975532; ; 
340;https://daten.geonet-mrn.de;xDataHub;Open Data Portal und Projektergebnisse des GeoNet.MRN e.V. (Stand 26.02.2020);Metropolregion Rhein-Neckar; ; ;JA; ; ; ;odp; ; ;JA;JA;regional;69115 Heidelberg;NA;8.74830819365951;49.401482064752; ; 
342;https://geobroker.geobasis-bb.de/;Geobroker mit Geobasisdaten des LGB;Der Geobroker der LGB (Landesvermessung und Geobasisinformation Brandenburg) stellt neben einigen kostenpflichtigen Produkten die Geobasisdaten des Landes Brandenburg gemäß des BbgGeoNutzV entgeltfrei bereit. (Stand 23.04.2020);Brandenburg; ; ;JA; ; ; ;geoda; ; ; ;JA;regional;14473 Potsdam;ja;12.9803484774786;52.4479621277212; ;Datenlizenz Deutschland - Namensnennung - Version 2.0
374;https://opendata.stadt-muenster.de/;Open Data Münster;Open Data-Portal der Stadt Münster (Stand 26.02.2020);Münster (Westf.);JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;48127 Münster;ja;12.0518559;48.7314757965561; ;Datenlizenz Deutschland - Namensnennung - Version 2.0
386;https://data.geobasis-bb.de/;Offene Geobasisdaten Brandenburg;Neben dem Geobroker (https://geobroker.geobasis-bb.de/) bietet diese Webseite den Einstieg zum Download-Archiv für Geobasisdaten des Landes Brandenburg (Stand 23.4.2020);Brandenburg; ; ;JA; ; ; ;odp; ; ;JA;JA;regional;14473 Potsdam;ja;13.0666971644771;52.3470018874525; ; 
387;https://geo.dortmund.de/;geo.dortmund.de;„Die Stadt Dortmund bietet Ihnen vielseitige raumbezogene Daten zum Stadtgebiet.
Mit Basiskarte, Luftbild und Stadtplan finden Sie wichtige Einrichtungen und erhalten Informationen zu Fachthemen wie Freizeit, Planung, Umwelt, Verkehr und weiteren.“ (Quelle: Stadt Dortmund, Stand 26.5.2020);Dortmund; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;44122 Dortmund;ja;7.46301765589252;51.5690629849714; ; 
388;https://opendata.dortmund.de;opendata.dortmund.de;„Die Stadt Dortmund stellt seit Mitte 2018 auf dem Portal Daten, vorzugsweise in maschinenlesbaren Format, zur freien Verwendung zur Verfügung (open data).“ (Quelle: Stadt Dortmund, Stand 26.5.2020);Dortmund;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;44122 Dortmund;ja;7.49475832144132;51.5042315559077; ; 
390;https://www.deutschlandatlas.bund.de/DE/Service/Downloads/downloads_node.html;Deutschlandatlas interaktiv 2020;Der Deutschland­atlas wird gemeinsam vom Bundesministerium des Innern, für Bau und Heimat, dem Bundesministerium für Ernährung und Landwirtschaft und dem Bundesministerium für Familie, Senioren, Frauen und Jugend erstellt. Insgesamt 56 interaktive Deutschland-Karten bilden die wichtigsten Fakten über das Leben in Deutschland ab und erlauben detaillierte Vergleiche zwischen den Regionen. Die Karten illustrieren wichtige Lebensbereiche der Menschen, von Infrastruktur und Demografie bis hin zu Gesundheitsversorgung und Sicherheit. Sie werden regelmäßig aktualisiert und schrittweise erweitert. Die Daten zu den Indikatoren des Deutschlandatlas stehen unter dieser URL zum Download zur Verfügung.;Deutschland;JA; ; ; ; ; ;amsta;JA; ; ; ;national; Alt-Moabit 140, 10557 Berlin;NA;13.3841872898809;52.5630308073438; ; 
391;https://www.kreis-hoexter.de/standort-umwelt/geodatenportal/index.html;Geodatenportal Höxter;Das Geodatenportal bietet Bürgerinnen und Bürgern, Fachleuten aus der Wirtschaft, sowie Mitarbeitern aus der Verwaltung unterschiedliche Themenbereiche, auf der Grundlage von aktuellen digitalen Karten und Plänen an, die sich je nach Bedarf ein- und ausblenden lassen.Das Geodatenportal ist eine zentrale Plattform, über die der einfache Zugang zu Geodaten realisiert wird. Die Daten werden über benutzerfreundliche, browserbasierende Kartenanwendungen einem breiten Nutzerkreis zugänglich gemacht.;Höxter; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Moltkestraße 12, 37671 Höxter;ja;9.3879518;51.7782508973192; ; 
393;https://www.minden-luebbecke.de/Service/GEOportal;GEOportal Kreis Minden-Lübbecke;Mit dem Geoportal werden Ihnen öffentliche Geodaten und Fachinformationen in interaktiven Karten kostenfrei zur Verfügung gestellt. (Stand: 17.11.2020);Kreis Minden-Lübbecke; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Portastraße 13, 32423 Minden;ja;8.80891924070776;52.2392312798936; ; 
395;https://www.minden.de/stadt_minden/de/B%C3%BCrger,%20Service,%20Politik/Offene%20Daten/;Offene Daten Minden;Offene Daten aus der Verwaltung der Stadt Minden, die zur freien Nutzung zur Verfügung gestellt werden. (Stand: 17.11.2020);Minden;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Kleiner Domhof 17, 32423 Minden; ;8.98994211224388;52.2646067033069; ; 
396;https://www.geodaten.minden.de;Geodaten Minden;Interaktiver Kartenviewer mit Stadtplan, Luftbildern, Wahl-/Stimmbezirken und ALKIS-Grundkarte der Stadt Minden (Stand: 17.11.2020);Minden; ; ;JA; ; ; ;geoda; ; ; ;JA;regional;Kleiner Domhof 17, 32423 Minden;ja;8.91441468716399;52.2115932119032; ; 
397;http://www.stadtplan.badoeynhausen.de/;Stadtplan von Bad Oeynhausen;Interaktiver Kartenviewer mit Stadplan und vielen zuschaltparen Layern, u.a. zur Bauleitplanung, Gesundheit und Soziales (Stand 17.11.2020);Bad Oeynhausen; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;32543 Bad Oeynhausen;ja;8.81905327106059;52.3093870529421; ; 
398;https://www.region-frankfurt.de/Geoportal;Geoportal Regionalverband FrankfurtRheinMain;Geodaten, Karten, Kartendienste und Kartenanwendungen der Region Frankfurt-Rhein-Main (Stand 17.11.2020);Region Frankfurt-Rhein-Main; ; ;JA; ; ; ;geoda; ; ; ;JA;regional;Poststraße 16, 60329 Frankfurt am Main;ja;8.60013886248191;50.1387051677443; ; 
399;https://cardomap.landkreis-nordsachsen.de/;Geoportal Landkreis Nordsachsen;Interaktiver Kartenviewer mit Kartenlayern der Verwaltung Nordsachsen (Stand 20.11.2020);Landkreis Nordsachsen; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;04855 Torgau;ja;13.0046538;51.5581271972711; ;Datenlizenz Deutschland - Namensnennung - Version 2.0
400;https://opendata.wuerzburg.de/;Transparenzportal Würzburg;Offene und maschinenlesbare Daten der Stadtverwaltung Würzburg, mit API (Stand 17.11.2020);Würzburg;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Rückermainstraße 2, 97070 Würzburg; ;9.92810000000001;49.7937999968466; ; 
402;https://gis-kreis-steinfurt.opendata.arcgis.com/;Open-Data-Portal des Kreis Steinfurt;Offene Daten des Kreis Steinfurt, inlusive Geodaten (u.a. Kataster, Naturschutzgebiete, Flur- und Gemarkungsgrenszen) und API. Alle Datensätze sind unter der Datenlizenz Deutschland Namensnennung 2.0 veröffentlicht. (Stand 17.11.2020);Kreis Steinfurt; ; ;JA;JA; ; ;odp; ; ;JA;JA;regional;Tecklenburger Straße 10, 48565 Steinfurt; ;7.3446;52.149899997398; ; 
403;https://www.hannover.de/Leben-in-der-Region-Hannover/Verwaltungen-Kommunen/Die-Verwaltung-der-Landeshauptstadt-Hannover/Dezernate-und-Fachbereiche-der-LHH/Baudezernat/Fachbereich-Planen-und-Stadtentwicklung/Geoinformation/Open-GeoData;Open GeoData Hannover;Kostenlose Geodaten der Stadtverwaltung Hannover, inklusive 3D Stadtmodell, Orthophotos (DOP20), Stadtkarten, Vermessungsdaten uvm. (Stand 17.11.2020);Hannover; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Rudolf-Hillebrecht-Platz 1n 30159 Hannover;ja;9.86283852925953;52.3904883658949; ;k.a.
404;https://www.landkreis-regensburg.de/unser-landkreis/landkreisatlas/;Landkreisatlas Regensburg;Das Portal umfasst räumliche Informationen des Landkreis Regensburg mit topographische Inhalten, Verwaltungsinformationen sowie öffentliche und soziale Einrichtungen. Die Nutzung für private, nichtkommerzielle Zwecke ist bis auf Widerruf kostenfrei, siehe Nutzungsbedingungen. (Stand: 17.11.2020);Landkreis Regensburg; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;93059 Regensburg;ja;12.0522783376554;49.0011842557285; ; 
405;https://karten.regensburg.de;Geoportal / Online-Stadtplan Regensburg;Interaktive Karten der Stadt Regensbur (Stand: 17.11.2020=;Regensburg; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Minoritenweg 6, 93047 Regensburg;ja;12.1484684681496;49.0353685188155; ;Datenlizenz Deutschland – Namensnennung – Version 2.0.
406;https://kreis-borken.de/de/land-leute/kreisportrait/geodatenatlas/;GeoDatenAtlas Borken;Digitale Karten der Kreisverwaltung Borken (Stand 17.11.2020);Kreis Borken; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;46322 Borken;ja;6.8582247;51.8443182973335; ; 
407;https://danord.gdi-sh.de;DigitalerAtlasNord  (DANord);Der DANord ist Bestandteil des Geoportals SH und ermöglicht einen zentralen Zugriff auf dezentral vorliegende Geodaten für Öffentlichkeit, Verwaltung, Wissenschaft und Wirtschaft.;Schleswig-Holstein; ; ;JA; ; ; ;geoda; ; ; ;JA;regional;Düsternbrooker Weg 92, 24105 Kiel;ja;10.1019238508096;54.3183679087991; ; 
408;https://geoportal.remscheid.de/;Geodatenportal Remdscheid;Interaktiver Kartenviewer der Stadt Remdscheid, Fachdienst 4.62 Bauen, Vermessung und Kataster (Stand 17.11.2020);Remdscheid; ; ;JA; ; ; ;geoda; ; ; ;JA;regional;Theodor-Heuss-Platz 1, 42853 Remscheid;ja;7.1852853;51.1824272971866; ; 
409;https://www.bocholt.de/rathaus/planen-bauen-verkehr/geodatenportal/;Geodatenportal Bocholt;Geodaten der Stadt Bocholt mit amtlichem Stadtplan und 3D-Stadtmodell u.a. (Stand 17.11.2020);Bocholt; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Kaiser-Wilhelm-Straße 52-58, 46395 Bocholt;ja;6.61526319855561;51.8289125473301; ; 
416;https://geoportal.kreis-rd.de/;Geoportal Kreis Rendsburg-Eckernförde;Web-GIS mit Bodenrichtwerten, Kinderbetreuungsatlas und Schulinformationen zum Kreis Rendsburg-Eckernförde;Kreis Rendsburg-Eckernförde; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Kaiserstraße 8, 24768 Rendsburg;ja;9.66935308056105;54.2975471477983; ; 
417;https://rio.obk.de/;RIO Raum Information Oberberg;RIO ist das Raum Informationssystem des Oberbergischen Kreises, in dem Geoinformationen für die Öffentlichkeit bereitgestellt und präsentiert werden. Es gibt verschiedene RIO-Anwendungen, die nach unterschiedlichen Themen (z.B. RIO Freizeit und Tourismus) strukturiert sind. Jede RIO-Anwendung enthält themenbezogene Fachdaten, die sich nach Auswahl darstellen und drucken lassen.;Oberbergischer Kreis; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Fritz-Kotz-Straße 17a, 51674 Wiehl;ja;7.5302095;50.9661550971365; ;Datenlizenz Deutschland – Namensnennung – Version 2.0.
 ;http://monitoring.metropolregion-nordwest.de/;Regional-Monitoring der Metropolregion Nordwest;Regionalmonitoring soll die Betrachtung der demografischen, wirtschaftlichen, sozialen und ökologischen Entwicklung ermöglichen, Download als xls;Nordwest;JA;JA;JA; ; ; ;amsta;JA; ; ; ;regional;Bahnhofstraße 37, 27749 Delmenhorst, Deutschland; ;8.6300889;53.0500425;1/6/2021; 
 ;https://www.statistikatlas.nrw.de/;Amtliche Statistik;Karten und Tabellen als excel downloadbar;NRW;JA;JA;JA; ; ; ;amsta;JA; ; ; ;regional;IT.NRW, Mauerstraße 51, D-40476 Düsseldorf; ;6.7777263;51.2445072;1/6/2021; 
 ;http://www.landesdatenbank.nrw.de;Amtliche Statistik;xls, cvv xml;NRW;JA;JA;JA; ; ; ;amsta;JA; ; ; ;regional;IT.NRW, Mauerstraße 51, D-40476 Düsseldorf; ;6.7777263;51.2445072;1/6/2021; 
 ;https://www.lzg.nrw.de/ges_bericht/ges_indi/gesundheitsatlas_nrw/index.html;GBE - Datenportal auf Kreisebene;80 Indikatoren aus dem Datenpool der 'Indikatoren der Ländergesundheitsberichterstattung, abrufbar als xls;NRW;JA;JA;JA; ; ; ;amsta;JA; ; ; ;regional;Landeszentrum Gesundheit Nordrhein-Westfalen, Gesundheitscampus 10, 44801 Bochum, Deutschland; ;7.2449665;51.4463667;1/6/2021;je nach Datenherkunft (im Portal Daten nach Lizenzsart selektierbar)
 ;https://geoportal-hamburg.de/;Geodaten der Stadt Hamburg auf Stadtteil und Regionalebene zu verschiedenen Themenbereichen;excel, GML, XSD, WMS-Services;Hamburg;JA;JA;JA; ; ; ;amsta;JA; ; ; ;regional;Neuenfelder Straße 19, 21109 Hamburg, Deutschland; ;10.0037004;53.4977259;1/6/2021; 
 ;http://www.destatis.de/onlineatlas;Atlas regionalstatistik;Karten und Tabellen, csv und wms-export;Deutschland;JA;JA;JA; ; ; ;amsta;JA; ; ; ;regional;Statistisches Bundesamt, Gustav-Stresemann-Ring 11, 65189 Wiesbaden, Deutschland; ;8.2520466;50.0708336;1/6/2021; 
 ;https://www.gbe-bund.de/gbe/hrecherche.prc_datenquellen?p_aid=75450687&p_uid=gast&p_sprache=D&p_knoten=STBA&tk=51310&tk2=51311&cnt_ut=1&ut=51311;Datenzusammenstellung im Kontext der GBE;Daten aus unterschiedlichen Quellen, z.B. der Statistischen Landesämter;Deutschland;JA; ;JA; ; ; ;amsta;JA; ; ; ;national;Gustav-Stresemann-Ring 11 ,  65189 Wiesbaden; ;8.2520466;50.0708336;1/6/2021; 
 ;https://www.inkar.de/;Indiktatoren zur Raumbeobachtung; interaktiven Online-Atlas des Bundes­instituts für Bau-, Stadt- und Raumforschung, veranschaulicht die Lebens­bedingungen in Deutschland und Europa. Mehr als 700 Indikatoren ermöglichen Stadt-Land-Vergleiche ebenso wie Auswertungen über die letzten zwei Jahrzehnte.enthalten sind 33 Kernindikatoren der „Sustainable Development Goals“ (SDG). INKAR bietet aktuelle regional­statistische Informationen zu nahezu allen gesell­schaftlich wichtigen Themen wie Arbeits­markt, Bildung, Sozial­leistungen, Demografie, Einkommen, Wirtschaft, Wohnen, öffentliche Finanzen, Verkehr und Umwelt. Download als;Deutschland;JA;JA;JA;JA; ; ;amsta;JA; ; ; ;national;Deichmanns Aue 31-37, 53179 Bonn, Deutschland; ;7.1843557;50.6721558;1/6/2021;Zu jedem Datensatz gibt es eine Lizenz. Diese gilt dann für alle zugehörigen Ressourcen:
 ; http://www.regionalstatistik.de;Regionaldatenbank Deutschland;stellt tief gegliederte Ergebnisse der amtlichen Statistik des Bundes und der Länder bereit. Die angebotenen Tabellen basieren auf dem Regionalstatistischen Datenkatalog und dem Regio-Stat-Sonderprogramm;Deutschland;JA; ; ; ; ; ;amsta;JA; ; ; ;national;Gustav-Stresemann-Ring 11, 65189 Wiesbaden;NA;8.31931248422518;50.0209870662387;1/6/2021; 
 ;https://www.imis.bfs.de/geoportal/;Messdaten des Bundesamtes für Strahlenschutz als Open Data;Geodaten aus dem Bereich Umwelt (Luftdaten, Klima/ Wetter, Strahkung( abrufbar als gml, csv, json;Deutschland; ; ; ;JA; ; ;fachda; ;JA; ; ;national;Bundesamt für Strahlenschutz, Willy-Brandt-Straße 5, 38226 Salzgitter, Deutschland;ja;10.3312281;52.151448;1/6/2021; 
 ;https://www.moenchengladbach.de/de/aktuell-aktiv/open-data/open-data-geodaten;Offene Geodaten der Stadt Mönchengladbach;ausgesuchte kommunale Geodaten der Stadtverwaltung in Datenaustauschformate (DXF/DWG und SHP) für GIS- und CAD-Anwendungen,Das Angebot richtet sich daher in erster Linie an Geodatennutzer mit GIS-und CAD-Kenntnissen. Geocodierte Adressadten werden in csv, txt und shp bereitgestellt.;Mönchengladbach; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Rathausplatz 1, 41061 Mönchengladbach, Deutschland;ja;6.4308183;51.1927278;1/6/2021; 
 ;http://www.geoport-hro.de/;Portal für Geodaten der Hanse- und Universitätsstadt Rostock und Umgebung;enthält verschiedene Web Map Services (WMS) und Web Map Tile Services (WMTS), also Dienste zum Abrufen von (gekachelten) Kartenbildern und geocodierte Daten Dritter aus den Themenberichen bildung, Wissenschfat, Soziales, Dienstletungen, Umwelt, Sport und vieles mehr- teilweise mit unterschiedlichen Nutzungsbedingungen. Offene Daten unter CC-Lizenz.;Rostock; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Hinter dem Rathaus 5, 18055 Rostock, Deutschland;ja;12.1421386;54.0883405;1/6/2021; Open Database Licence
 ;https://www.hochsauerlandkreis.de/hochsauerlandkreis/offene-daten;Geobasisdaten des Hochsauerlandkreises;Basiskarten als Zif, Shape oder WMS;Hochsauerlandkreis; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Steinstraße 27, 59872 Meschede, Deutschland;ja;8.2837291;51.3429783;1/6/2021;Datenlizenz Deutschland – Namensnennung – Version 2.0 (DL-DE->BY-2.0)
 ;https://fbinter.stadt-berlin.de/fb/;Geodatenportal Stadt Berlin; Geodatenkatalog bietet Karten, Pläne und andere Daten mit Raumbezug aus Berlin. Hier kann räumlich, z.B. über Adressen und inhaltlich (z.B. nach Schlagworten) gesucht werden, daten aus Uwelt, bevölkerung, Bebauung, Versorgung, Dienstleistungen).. Die datenbereitstellenden Dienste sind bei den Datensätzen genannt. In einem Viewer können Karten angesehen, überlagert und mit Sachdaten verknüpft werden (WMS, WFS, xsl);Berlin; ; ;JA; ; ; ;geoda; ; ; ;JA;kommunal;Fehrbelliner Platz 4, 10707 Berlin, Deutschland;ja;13.3139641;52.4896677;1/6/2021;Datenlizenz Deutschland – Namensnennung – Version 2.0 (DL-DE->BY-2.0)
 ;https://www.lgl-bw.de/;Landesamt für Geoinformation und Landentwicklung;Open Data für Geobasisdaten: Rasterdaten, Vektordaten, Schlüsselkataloge von ALKIS -und ATKIS-Daten, NTv2-Transformationsgitter BWTA 2017;Baden-Württemberg; ; ;JA; ; ; ;geoda; ; ; ;JA;regional;Büchsenstraße 54, 70174 Stuttgart, Deutschland;ja;9.1710939;48.7794323;1/6/2021;Datenlizenz Deutschland – Namensnennung – Version 2.0 (DL-DE->BY-2.0)
 ;https://opendata.schleswig-holstein.de/;Open Data Portal;Im schleswig-holsteinischen Open-Data-Portal sind zunächst die Daten der landeseigenen Verwaltung und kommunaler Piloten vorhanden.csv, shapes, json, geoojson, kml, xml, wfs;Schleswig-Holstein;JA; ;JA;JA; ; ;opd; ; ; ;JA;regional;Niemannsweg 220, 24106 Kiel, Deutschland;ja;10.1440646;54.3500509;1/6/2021;je nach Ressource ausgewiesen
 ;https://www.suche-postleitzahl.org/downloads;Postleitzahlengebiete;OpenStreetMap contributors: kostenloses Material rundum Postleitzahlen zum Downloaden. Die Rohdaten stammen aus Open-Source Projekten wie OpenStreetMap die wir zu einer kompakten Form gefiltert und extrahiert haben. Alle Dateien werden in regelmäßigen Abständen aktualisiert und können kostenlos unter Einhaltung der entsprechenden Lizenzen frei genutzt werden. (PLZ mit EW-Zahlen, Umfangreiche Daten zur Kartenerstellung in verschiedenen regionalen Tiefen) Formate: svg, csv, shp, kmz);Deutschland; ; ; ; ; ; ;geoda; ; ; ;JA;national;Hermann-Besemüller-Straße, 55606 Hochstädten, Deutschland;ja;7.5029435;49.798829;1/6/2021;Datenlizenz Deutschland – Namensnennung – Version 2.0
 ;https://inspire-geoportal.ec.europa.eu/results.html?country=de&view=details&theme=none;Geoportal der EU;Suche nach Geodaten und Geodatendiensten. Nicht alle downloadbaren Formate sind offen;Deutschland; ; ;JA; ; ; ;geoda; ; ;JA; ;national;Regionalvertretung European Commision, Unter den Linden 78, 10117 Berlin, Deutschland;ja;13.3801989;52.5167331;1/6/2021;Datenlizenz Deutschland – Namensnennung – Version 2.0.
 ;Geofabrik GmbH;OpenStreetmap Contributer;Bereitstellung von u.a. freier Geodaten auf OSM-Basis;Deutschland; ;JA;JA; ;shp, osm; ;geoda; ; ; ;JA;international;Amalienstraße 44, 76133 Karlsruhe, Deutschland;ja;8.3901825;49.0096207;1/7/2021;Datenlizenz Deutschland - Namensnennung - Version 2.0.
 ;https://opendata.ruhr/;Open Data Portal;Das Open Data Portal Metropole Ruhr dient als zentrale Plattform um diesen Zugang zu den Daten aller Städte, Gemeinden und weiterer Partner in der Metropole Ruhr: csv, shapes, json, geoojson, kml, xml, wfs;Ruhrgebiet; ; ;JA; ; ; ;odp; ; ;JA; ;regional;Regionalverband Ruhr (RVR), Kronprinzenstraße 35, 45128 Essen, Deutschland; ;7.0208855;51.447142;1/6/2021;je nach Ressource ausgewiesen
 ;https://unfallatlas.statistikportal.de/_opendata2020.html;Unfallatlas;Unfalldaten herunterladen und selbst auswerten und/oder in ein lokales GIS laden. Daten steheh als shp oder csv zur Verfügung.;Deutschland;JA; ; ; ; ; ;odp; ; ;JA; ;national;Gustav-Stresemann-Ring 11 ,  65189 Wiesbaden;NA;8.2520466;50.0708336;1/6/2021;Creative Commons Namensnennung (CC BY 3.0)
 ;https://www.offenesdatenportal.de/;Offenes Datenportal der Kommunen;Kommunalverwaltungen in Deutschland bietet Ihnen auf diesem Portal zahlreiche Datensätze;Deutschland;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Friedrich-Heinrich-Allee 130, 47475 Kamp-Lintfort, Deutschland; ;6.5467271;51.4872069;1/6/2021;Creative Commons Namensnennung (CC BY 3.0)
 ;http://data.wennigsen.net/;Datenangebot der Stadt Wennigsten;Dateiordner mit CSV -Dateien, u.a. zu demografischen Daten, Kommunen haushat, gemeindegröße;Wennigsen (Deister);JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Hauptstraße 1-2, 30974 Wennigsen (Deister); ;9.571887004948380;52.27356064761643;1/6/2021;Deutschland Namensnennung 2.0
 ;http://daten.bremen.de/;Dokumente, Vorschriften und offene Datensätze der Stadt Bremen;Stadt Bremen;Bremen;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Rudolf-Hilferding-Platz 1, 28195 Bremen; ;13.376935;52.516181;1/6/2021;Deutschland Namensnennung 2.0
 ;https://www.erlangen.de/desktopdefault.aspx/tabid-1797/4517_read-36365/;Open Data Angebot der Stadt Erlangen. Umfasst demografische Struturdaten im Excelformat;fachbereichsübergreifend ein integriertes Geographisches Informationssystem (GIS)mit  Geometrie- und Sachdaten mit Raumbezug für das Stadtgebiet Erlangen;Erlangen;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Schuhstraße 11, 91052 Erlangen; ;11.0075813;49.595502;1/6/2021;Deutschland Namensnennung 2.0
 ;http://offenedaten.aachen.de/;Aachen Open Data;offene Daten der Stadtverwaltung Aachen;Aachen;JA; ;JA;JA; ; ;odp; ; ;JA; ;kommunal;Stadt Aachen, Markt, 52058 Aachen; ;6.0829277;50.7761913970916;1/6/2021;Creative Commons Namensnennung 3.0 Deutschland
